Date,Open,High,Low,Close,Volume
2006-09-07,9.514,9.573,9.464,9.492,7676300
2006-09-08,9.447,9.549,9.447,9.475,6160600
2006-09-11,9.486,9.647,9.473,9.632,9049300
2006-09-12,9.655,9.849,9.652,9.828,10873500
2006-09-13,9.909,10.2,9.908,10.196,19516800
2006-09-14,10.139,10.188,10.079,10.131,10721400
2006-09-15,10.219,10.283,10.2,10.279,15660700
2006-09-18,10.282,10.5,10.268,10.399,14199100
2006-09-19,10.419,10.419,9.849,10.127,28557200
2006-09-20,10.209,10.216,9.896,9.956,18277300
2006-09-21,10.038,10.243,10.027,10.203,21362800
2006-09-22,10.156,10.218,10.065,10.126,9289900
2006-09-25,10.171,10.268,10.094,10.131,11463100
2006-09-26,10.169,10.224,10.075,10.203,10568200
2006-09-27,10.189,10.312,10.09,10.104,11741600
2006-09-28,10.133,10.206,10.045,10.121,10204500
2006-09-29,10.159,10.172,10.066,10.079,6615100
2006-10-02,10.079,10.181,10.051,10.067,7296400
2006-10-03,10.063,10.193,9.986,10.132,10918400
2006-10-04,10.156,10.426,10.107,10.425,13310200
2006-10-05,10.4,10.488,10.303,10.327,11568000
2006-10-06,10.287,10.58,10.275,10.545,14658300
2006-10-09,10.653,10.832,10.618,10.758,15151400
2006-10-10,10.822,10.98,10.592,10.699,19557600
2006-10-11,10.658,10.781,10.627,10.696,11259500
2006-10-12,10.747,10.775,10.633,10.719,9678300
2006-10-13,10.727,10.771,10.672,10.716,7237700
2006-10-16,10.726,10.763,10.566,10.576,8630100
2006-10-17,10.54,10.627,10.45,10.549,10411500
2006-10-18,10.608,10.652,10.47,10.515,12022500
2006-10-19,10.538,11.408,10.522,10.684,22983900
2006-10-20,11.51,11.538,11.375,11.527,23272500
2006-10-23,11.593,12.154,11.545,12.057,30178700
2006-10-24,11.944,11.983,11.822,11.869,17303000
2006-10-25,11.974,12.25,11.915,12.203,18356600
2006-10-26,12.23,12.337,12.142,12.165,14049300
2006-10-27,12.135,12.169,11.849,11.917,13194700
2006-10-30,11.907,12.049,11.787,11.951,13113000
2006-10-31,11.989,12.091,11.883,11.947,12558200
2006-11-01,12.006,12.015,11.668,11.724,10841700
2006-11-02,11.724,11.88,11.696,11.784,10462900
2006-11-03,11.842,11.88,11.663,11.831,9805500
2006-11-06,11.881,12.029,11.845,11.961,9973000
2006-11-07,11.961,12.013,11.831,11.851,9784400
2006-11-08,11.795,12.081,11.751,11.912,15914000
2006-11-09,11.949,12.024,11.833,11.852,9748600
2006-11-10,11.881,11.905,11.794,11.875,5587800
2006-11-13,11.909,12.066,11.89,12.063,8675100
2006-11-14,12.055,12.287,12.05,12.27,14432300
2006-11-15,12.374,12.535,12.336,12.336,16724600
2006-11-16,12.413,12.481,12.352,12.436,10175000
2006-11-17,12.369,12.53,12.363,12.508,11010900
2006-11-20,12.499,12.499,12.354,12.415,10238700
2006-11-21,12.452,12.789,12.434,12.781,16838100
2006-11-22,12.814,12.865,12.684,12.74,8992300
2006-11-24,12.652,12.727,12.639,12.664,3461900
2006-11-27,12.573,12.583,12.156,12.156,14634700
2006-11-28,12.065,12.284,11.963,12.275,15579600
2006-11-29,12.394,12.407,12.094,12.154,12617900
2006-11-30,12.142,12.298,12.076,12.158,11143800
2006-12-01,12.187,12.248,12,12.057,11251500
2006-12-04,12.112,12.223,12.021,12.159,9790000
2006-12-05,12.223,12.274,12.16,12.213,8197700
2006-12-06,12.212,12.348,12.151,12.256,8891600
2006-12-07,12.294,12.333,12.098,12.103,9319200
2006-12-08,12.086,12.253,12.037,12.14,7941800
2006-12-11,12.161,12.26,12.132,12.136,6520200
2006-12-12,12.134,12.197,12.044,12.082,8353600
2006-12-13,12.155,12.175,11.962,12.012,9314800
2006-12-14,12.043,12.131,11.968,12.09,9488300
2006-12-15,12.103,12.14,12.033,12.045,10371200
2006-12-18,12.1,12.106,11.554,11.606,16017100
2006-12-19,11.579,11.769,11.498,11.752,13160800
2006-12-20,11.786,11.824,11.594,11.608,8726800
2006-12-21,11.641,11.667,11.344,11.44,13892600
2006-12-22,11.473,11.502,11.353,11.425,7968600
2006-12-26,11.448,11.522,11.4,11.474,4144400
2006-12-27,11.536,11.738,11.513,11.737,8454500
2006-12-28,11.714,11.751,11.592,11.6,6226100
2006-12-29,11.588,11.648,11.532,11.548,5113200
2007-01-03,11.686,11.953,11.563,11.726,15397500
2007-01-04,11.761,12.136,11.745,12.119,15759400
2007-01-05,12.1,12.225,11.99,12.217,13730400
2007-01-08,12.23,12.285,12.092,12.127,9499200
2007-01-09,12.174,12.244,12.067,12.175,10752000
2007-01-10,12.148,12.377,12.088,12.274,11925000
2007-01-11,12.468,12.583,12.443,12.532,14401900
2007-01-12,12.589,12.664,12.539,12.664,8938400
2007-01-16,12.728,12.865,12.621,12.646,15122600
2007-01-17,12.624,12.734,12.398,12.47,13384800
2007-01-18,12.401,12.45,12.223,12.234,11852100
2007-01-19,12.237,12.307,12.206,12.282,9946600
2007-01-22,12.351,12.354,12,12.058,10797700
2007-01-23,12.057,12.156,11.969,12.013,9321600
2007-01-24,12.149,12.527,12.12,12.515,12106400
2007-01-25,12.564,12.652,12.179,12.24,12724200
2007-01-26,12.311,12.486,12.213,12.434,10982000
2007-01-29,12.489,12.507,12.3,12.35,9541800
2007-01-30,12.388,12.489,12.319,12.396,8352600
2007-01-31,12.451,12.664,12.426,12.576,24387700
2007-02-01,12.689,12.689,12.076,12.081,31286000
2007-02-02,12.103,12.163,11.982,12.075,12560400
2007-02-05,11.974,11.987,11.691,11.715,14399300
2007-02-06,11.739,11.869,11.718,11.823,10633100
2007-02-07,11.882,11.895,11.756,11.787,8231300
2007-02-08,11.737,11.88,11.665,11.812,8145200
2007-02-09,11.828,11.854,11.573,11.583,9707400
2007-02-12,11.553,11.596,11.411,11.493,11497400
2007-02-13,11.514,11.605,11.467,11.513,8117000
2007-02-14,11.536,11.765,11.516,11.684,11386200
2007-02-15,11.686,11.689,11.554,11.572,8076700
2007-02-16,11.606,11.79,11.587,11.785,12341600
2007-02-20,11.748,11.855,11.654,11.839,8127000
2007-02-21,11.782,12.004,11.73,11.933,11269900
2007-02-22,12.004,12.143,11.896,11.933,11476300
2007-02-23,11.931,11.961,11.731,11.802,7757400
2007-02-26,11.857,11.918,11.63,11.659,7931800
2007-02-27,11.41,11.531,11.214,11.254,18606900
2007-02-28,11.295,11.377,11.11,11.271,16048500
2007-03-01,11.101,11.346,11.034,11.24,17353000
2007-03-02,11.162,11.252,11.001,11.001,13154000
2007-03-05,10.959,11.172,10.959,11.058,12697400
2007-03-06,11.221,11.511,11.219,11.474,15052300
2007-03-07,11.603,11.614,11.392,11.426,13055100
2007-03-08,11.516,11.674,11.388,11.403,10714800
2007-03-09,11.485,11.495,11.287,11.359,9945400
2007-03-12,11.349,11.416,11.313,11.404,6923800
2007-03-13,11.288,11.333,11.105,11.11,12741800
2007-03-14,11.115,11.251,11.009,11.235,16017700
2007-03-15,11.231,11.28,11.133,11.189,7880500
2007-03-16,11.176,11.202,11.031,11.055,11306800
2007-03-19,11.116,11.247,11.05,11.215,10385000
2007-03-20,11.179,11.225,11.124,11.166,6836100
2007-03-21,11.167,11.45,11.165,11.449,11585000
2007-03-22,11.426,11.59,11.348,11.587,11350000
2007-03-23,11.572,11.621,11.462,11.582,8214300
2007-03-26,11.549,11.661,11.426,11.661,9411100
2007-03-27,11.625,11.667,11.544,11.626,7474900
2007-03-28,11.583,11.672,11.539,11.583,9174000
2007-03-29,11.65,11.686,11.41,11.559,7969000
2007-03-30,11.588,11.621,11.439,11.489,6753600
2007-04-02,11.479,11.499,11.338,11.499,6890100
2007-04-03,11.637,11.893,11.636,11.852,12990500
2007-04-04,11.84,11.862,11.776,11.812,7550000
2007-04-05,11.819,11.839,11.777,11.824,5426100
2007-04-09,11.861,11.862,11.676,11.741,6118000
2007-04-10,11.713,11.806,11.665,11.699,5952600
2007-04-11,11.688,11.771,11.601,11.649,7616300
2007-04-12,11.636,11.736,11.592,11.721,5410300
2007-04-13,11.748,11.756,11.62,11.693,5584000
2007-04-16,11.748,11.962,11.74,11.893,10145600
2007-04-17,11.882,11.947,11.827,11.857,6413700
2007-04-18,11.818,12.035,11.775,11.937,11329600
2007-04-19,11.899,12.086,11.776,11.828,21997100
2007-04-20,12.301,12.351,12.088,12.099,24298600
2007-04-23,12.04,12.163,11.994,12.014,11337800
2007-04-24,12.002,12.037,11.926,11.975,7382000
2007-04-25,12.037,12.072,11.94,11.987,7925600
2007-04-26,11.99,12.149,11.965,12.067,8241500
2007-04-27,12.039,12.097,11.995,12.012,5845500
2007-04-30,12.016,12.071,11.821,11.821,7275100
2007-05-01,11.841,11.857,11.64,11.761,7309000
2007-05-02,11.753,11.813,11.679,11.681,6119200
2007-05-03,11.692,11.888,11.668,11.867,7181200
2007-05-04,11.789,11.908,11.683,11.814,7892100
2007-05-07,11.84,11.857,11.698,11.718,6034100
2007-05-08,11.689,11.74,11.654,11.706,5804300
2007-05-09,11.69,11.83,11.633,11.768,7772000
2007-05-10,11.712,11.774,11.561,11.572,7365200
2007-05-11,11.582,11.711,11.561,11.705,5882300
2007-05-14,11.673,11.724,11.536,11.58,7737600
2007-05-15,11.585,11.599,11.471,11.485,8229700
2007-05-16,11.586,11.865,11.511,11.852,13095200
2007-05-17,11.848,11.917,11.807,11.81,9311800
2007-05-18,11.837,11.854,11.78,11.794,7384400
2007-05-21,11.775,12.017,11.704,11.801,12306200
2007-05-22,11.862,12.012,11.862,11.933,7670300
2007-05-23,12.058,12.123,11.88,11.886,10110200
2007-05-24,11.916,12.017,11.824,11.895,8338800
2007-05-25,12.03,12.161,11.969,12.125,10686300
2007-05-29,12.163,12.333,12.137,12.215,10425500
2007-05-30,12.15,12.51,12.112,12.504,14477100
2007-05-31,12.553,12.759,12.465,12.486,17830700
2007-06-01,12.564,12.665,12.487,12.549,9588400
2007-06-04,12.486,12.802,12.478,12.716,14187700
2007-06-05,12.783,13.015,12.704,13.011,20873300
2007-06-06,12.959,13.06,12.921,12.996,15757600
2007-06-07,13.034,13.203,12.852,12.916,21239700
2007-06-08,12.945,13.031,12.776,12.927,12703600
2007-06-11,12.89,12.996,12.789,12.823,9286100
2007-06-12,12.757,12.831,12.618,12.658,12826100
2007-06-13,12.716,12.753,12.506,12.67,14053900
2007-06-14,12.674,12.686,12.581,12.61,9233100
2007-06-15,12.744,12.764,12.57,12.686,12335800
2007-06-18,12.694,12.94,12.645,12.92,9662100
2007-06-19,12.89,12.971,12.828,12.898,8701800
2007-06-20,12.964,13.009,12.766,12.789,8667700
2007-06-21,12.814,12.922,12.696,12.893,8810500
2007-06-22,12.95,13.165,12.942,13.165,14392900
2007-06-25,13.265,13.416,13.125,13.226,15834100
2007-06-26,13.359,13.371,13.197,13.298,11367600
2007-06-27,13.166,13.241,13.029,13.198,12233900
2007-06-28,13.163,13.278,13.136,13.166,8328400
2007-06-29,13.191,13.226,13.027,13.108,7753400
2007-07-02,13.178,13.337,13.146,13.301,6968200
2007-07-03,13.318,13.401,13.228,13.4,3739800
2007-07-05,13.43,13.652,13.345,13.583,9875900
2007-07-06,13.573,13.639,13.51,13.527,5488500
2007-07-09,13.617,13.761,13.548,13.606,7452100
2007-07-10,13.637,13.717,13.583,13.626,7704200
2007-07-11,13.632,13.705,13.542,13.654,6611900
2007-07-12,13.689,13.725,13.547,13.675,6876300
2007-07-13,13.74,13.86,13.724,13.847,10463700
2007-07-16,13.8,14.008,13.775,13.868,13185800
2007-07-17,13.919,13.986,13.852,13.918,8648500
2007-07-18,13.89,13.905,13.637,13.78,12147800
2007-07-19,13.879,13.881,13.598,13.757,22232100
2007-07-20,12.837,13.12,12.777,13.043,35509000
2007-07-23,13.015,13.04,12.843,12.852,12700600
2007-07-24,12.772,13.007,12.717,12.89,11133000
2007-07-25,12.965,12.966,12.678,12.783,11078900
2007-07-26,12.758,12.854,12.511,12.739,13753000
2007-07-27,12.753,12.955,12.677,12.837,11007100
2007-07-30,12.863,13.024,12.802,12.943,7918600
2007-07-31,13.046,13.051,12.789,12.789,8532400
2007-08-01,12.802,12.953,12.743,12.863,8847500
2007-08-02,12.883,12.915,12.764,12.815,6303400
2007-08-03,12.791,12.87,12.614,12.614,6346000
2007-08-06,12.614,12.793,12.601,12.789,7295600
2007-08-07,12.783,13.037,12.765,12.94,8520000
2007-08-08,13.024,13.185,12.967,13.185,8129400
2007-08-09,13.06,13.211,12.906,12.908,9683300
2007-08-10,12.794,13.008,12.68,12.934,11738600
2007-08-13,13.029,13.034,12.865,12.927,6352200
2007-08-14,12.933,12.975,12.739,12.754,7260100
2007-08-15,12.764,12.832,12.456,12.477,10808100
2007-08-16,12.339,12.449,12.049,12.326,17273900
2007-08-17,12.444,12.564,12.329,12.54,10947800
2007-08-20,12.6,12.603,12.438,12.487,5389200
2007-08-21,12.512,12.743,12.483,12.704,7213900
2007-08-22,12.788,12.946,12.771,12.858,6498800
2007-08-23,12.94,12.943,12.714,12.844,6147200
2007-08-24,12.855,12.929,12.752,12.915,4940400
2007-08-27,12.901,12.976,12.825,12.871,4645500
2007-08-28,12.828,12.914,12.684,12.699,6541200
2007-08-29,12.735,12.872,12.72,12.862,5093500
2007-08-30,12.849,12.925,12.804,12.825,5298000
2007-08-31,12.867,12.952,12.826,12.921,5949200
2007-09-04,12.915,13.241,12.905,13.169,7380000
2007-09-05,13.126,13.278,13.097,13.236,6619100
2007-09-06,13.275,13.287,12.996,13.129,7244500
2007-09-07,12.987,13.071,12.96,13.024,7319800
2007-09-10,13.072,13.092,12.812,12.902,6445100
2007-09-11,12.965,13.082,12.933,13.074,5401700
2007-09-12,13.054,13.24,13.015,13.107,5966000
2007-09-13,13.142,13.221,13.121,13.16,3778400
2007-09-14,13.121,13.298,13.096,13.26,5524200
2007-09-17,13.204,13.273,13.142,13.173,4390600
2007-09-18,13.204,13.473,13.147,13.423,8422900
2007-09-19,13.523,13.779,13.513,13.714,11042700
2007-09-20,13.717,13.963,13.693,13.864,11038900
2007-09-21,13.952,14.063,13.864,14.046,16007300
2007-09-24,14.068,14.331,14.043,14.244,10583400
2007-09-25,14.144,14.283,14.115,14.269,5455700
2007-09-26,14.304,14.339,14.139,14.248,6685500
2007-09-27,14.338,14.338,14.188,14.231,4108400
2007-09-28,14.219,14.283,14.147,14.226,5273700
2007-10-01,14.293,14.654,14.284,14.609,9413100
2007-10-02,14.63,14.966,14.545,14.655,14120800
2007-10-03,14.702,14.77,14.554,14.646,7751200
2007-10-04,14.673,14.673,14.471,14.521,5967400
2007-10-05,14.721,14.946,14.721,14.897,10127200
2007-10-08,14.921,15.304,14.895,15.288,10045900
2007-10-09,15.425,15.643,15.257,15.427,17518000
2007-10-10,15.582,15.69,15.468,15.683,10760400
2007-10-11,15.89,16.085,15.272,15.598,23574400
2007-10-12,15.648,16.009,15.504,15.984,13633700
2007-10-15,16.011,16.046,15.436,15.551,13873700
2007-10-16,15.51,15.696,15.347,15.448,12038500
2007-10-17,15.81,15.899,15.588,15.886,12048900
2007-10-18,15.934,16.084,15.761,16.04,24553800
2007-10-19,16.415,16.513,16.131,16.168,31546400
2007-10-22,16.016,16.426,15.956,16.319,13315400
2007-10-23,16.583,16.992,16.551,16.947,13573800
2007-10-24,16.87,16.989,16.54,16.948,14793500
2007-10-25,17.02,17.027,16.64,16.765,11579400
2007-10-26,16.903,16.966,16.753,16.917,6701000
2007-10-29,16.997,17.053,16.854,17.033,6126400
2007-10-30,16.99,17.552,16.99,17.423,13787300
2007-10-31,17.571,17.73,17.455,17.73,13739800
2007-11-01,17.624,17.898,17.599,17.635,13041300
2007-11-02,17.818,17.895,17.487,17.836,11671300
2007-11-05,17.729,18.312,17.706,18.197,17749600
2007-11-06,18.496,18.602,18.181,18.602,16855700
2007-11-07,18.586,18.739,18.134,18.38,16530400
2007-11-08,18.422,18.429,16.982,17.4,32991300
2007-11-09,16.947,17.1,16.581,16.651,22753400
2007-11-12,16.494,16.8,15.704,15.851,20434100
2007-11-13,16.187,16.574,15.851,16.565,16873900
2007-11-14,16.884,16.94,15.956,16.092,16173200
2007-11-15,16.014,16.238,15.648,15.79,13921400
2007-11-16,15.898,15.936,15.448,15.89,18067500
2007-11-19,15.788,15.969,15.51,15.695,11043700
2007-11-20,15.961,16.529,15.871,16.264,19661500
2007-11-21,16.144,16.801,16.102,16.564,14012900
2007-11-23,16.802,17.01,16.754,16.97,5471900
2007-11-26,17.058,17.389,16.676,16.702,13566600
2007-11-27,16.922,16.963,16.307,16.891,17791100
2007-11-28,17.106,17.411,16.856,17.36,15817100
2007-11-29,17.322,17.624,17.247,17.479,12403500
2007-11-30,17.83,17.832,17.106,17.379,15775200
2007-12-03,17.329,17.429,17.081,17.091,8641500
2007-12-04,17.01,17.354,16.98,17.157,8455100
2007-12-05,17.372,17.527,17.241,17.517,8410700
2007-12-06,17.499,17.969,17.479,17.937,9808100
2007-12-07,17.93,18.006,17.818,17.927,7696400
2007-12-10,17.955,18.176,17.905,18.016,7704600
2007-12-11,18.054,18.081,17.524,17.534,12265900
2007-12-12,17.905,17.913,17.266,17.538,12305800
2007-12-13,17.462,17.495,17.083,17.405,10071500
2007-12-14,17.241,17.547,17.235,17.302,7339600
2007-12-17,17.253,17.439,16.643,16.783,10961000
2007-12-18,16.906,16.97,16.363,16.886,14319000
2007-12-19,16.907,17.04,16.777,16.987,8833300
2007-12-20,17.199,17.328,17.068,17.296,8835500
2007-12-21,17.501,17.536,17.385,17.471,10753200
2007-12-24,17.429,17.572,17.38,17.572,3253500
2007-12-26,17.529,17.886,17.509,17.826,5054900
2007-12-27,17.731,17.955,17.573,17.573,5879100
2007-12-28,17.678,17.754,17.467,17.618,5120200
2007-12-31,17.518,17.617,17.318,17.341,4747600
2008-01-02,17.375,17.488,16.996,17.183,8605100
2008-01-03,17.185,17.224,16.965,17.186,6498400
2008-01-04,17.045,17.077,16.426,16.476,10708800
2008-01-07,16.399,16.608,15.983,16.282,12793900
2008-01-08,16.376,16.55,15.824,15.841,10667500
2008-01-09,15.8,16.384,15.611,16.381,13465900
2008-01-10,16.175,16.481,16.052,16.218,12655700
2008-01-11,16.117,16.287,15.802,16.006,9944000
2008-01-14,16.329,16.486,16.181,16.396,8886100
2008-01-15,16.198,16.276,15.934,15.991,11125200
2008-01-16,15.773,16.049,15.095,15.446,21098800
2008-01-17,15.567,15.692,14.997,15.066,16417100
2008-01-18,15.256,15.297,15.008,15.053,17062100
2008-01-22,14.094,14.984,14.073,14.654,18983900
2008-01-23,14.061,14.244,13.015,13.758,33897400
2008-01-24,14.013,14.537,13.896,14.407,18782900
2008-01-25,14.841,14.921,14.198,14.204,13918000
2008-01-28,14.318,14.35,13.757,13.943,11621700
2008-01-29,14.055,14.077,13.559,13.806,12553400
2008-01-30,13.772,14.054,13.63,13.749,15863300
2008-01-31,13.517,14.369,13.399,14.151,29712800
2008-02-01,13.258,13.458,12.789,12.937,35165700
2008-02-04,12.766,12.859,12.352,12.424,26287800
2008-02-05,12.274,12.764,12.251,12.709,22384100
2008-02-06,12.818,12.819,12.487,12.582,15257500
2008-02-07,12.46,12.895,12.407,12.663,15841900
2008-02-08,12.775,12.983,12.757,12.957,13644100
2008-02-11,13.053,13.133,12.875,13.069,11640300
2008-02-12,13.125,13.306,12.865,12.992,13311200
2008-02-13,13.103,13.416,13.007,13.407,13236100
2008-02-14,13.5,13.568,13.316,13.347,12940400
2008-02-15,13.249,13.358,13.149,13.282,10469700
2008-02-19,13.415,13.418,12.702,12.763,12688000
2008-02-20,12.627,12.815,12.509,12.764,13311000
2008-02-21,12.861,12.87,12.526,12.61,11344200
2008-02-22,12.59,12.764,12.477,12.734,11020700
2008-02-25,12.688,12.702,12.181,12.199,16728800
2008-02-26,11.566,11.698,11.206,11.641,46528000
2008-02-27,11.539,11.924,11.527,11.858,20223500
2008-02-28,11.799,12.014,11.72,11.922,13160600
2008-02-29,11.949,12.031,11.652,11.816,18831900
2008-03-03,11.824,11.855,11.288,11.461,15093800
2008-03-04,11.309,11.369,10.928,11.149,27216100
2008-03-05,11.166,11.389,11.134,11.227,14858300
2008-03-06,11.227,11.368,10.813,10.851,14925200
2008-03-07,10.755,11.034,10.689,10.867,16127400
2008-03-10,10.754,10.808,10.358,10.373,15959200
2008-03-11,10.664,11.038,10.649,11.03,17636100
2008-03-12,11.034,11.232,10.986,11.039,13290400
2008-03-13,10.85,11.209,10.753,11.11,15437700
2008-03-14,11.109,11.268,10.799,10.982,13135600
2008-03-17,10.733,10.876,10.335,10.529,15760600
2008-03-18,10.758,11.055,10.671,11.013,14459900
2008-03-19,11.062,11.222,10.825,10.833,12345600
2008-03-20,10.716,10.926,10.47,10.872,19806900
2008-03-24,10.995,11.681,10.977,11.55,13513400
2008-03-25,11.472,11.472,11.185,11.304,11651500
2008-03-26,11.35,11.608,11.267,11.49,10440900
2008-03-27,11.185,11.25,11.046,11.136,11652700
2008-03-28,11.221,11.374,10.891,10.986,8743600
2008-03-31,10.925,11.102,10.834,11.046,8883900
2008-04-01,11.228,11.699,11.206,11.679,12174000
2008-04-02,11.784,11.93,11.545,11.679,11986000
2008-04-03,11.579,11.618,11.238,11.413,13543200
2008-04-04,11.461,11.983,11.44,11.814,11782600
2008-04-07,11.963,12.174,11.875,11.957,11875100
2008-04-08,11.863,11.89,11.586,11.731,9084900
2008-04-09,11.765,11.837,11.474,11.641,12084100
2008-04-10,11.66,11.883,11.582,11.763,10134600
2008-04-11,11.638,11.718,11.41,11.472,8331000
2008-04-14,11.464,11.472,11.289,11.326,7677500
2008-04-15,11.326,11.529,11.127,11.206,9146000
2008-04-16,11.142,11.492,11.059,11.411,15246100
2008-04-17,11.426,11.52,11.198,11.273,26679200
2008-04-18,13.416,13.735,13.16,13.527,36434700
2008-04-21,13.517,13.607,13.298,13.486,14864500
2008-04-22,13.487,14.064,13.481,13.918,15861100
2008-04-23,13.993,14.026,13.566,13.705,9833100
2008-04-24,13.825,13.905,13.542,13.618,8261900
2008-04-25,13.76,13.868,13.61,13.644,8320400
2008-04-28,13.642,13.963,13.517,13.846,8009100
2008-04-29,13.798,14.129,13.793,14.005,8683300
2008-04-30,14.1,14.667,14.005,14.402,15790100
2008-05-01,14.503,14.919,14.469,14.873,13192300
2008-05-02,15.017,15.108,14.527,14.577,13983600
2008-05-05,15.021,15.021,14.724,14.919,12549400
2008-05-06,14.821,14.846,14.62,14.704,9249300
2008-05-07,14.813,15.034,14.455,14.52,13212700
2008-05-08,14.7,14.778,14.518,14.62,10235500
2008-05-09,14.532,14.67,14.327,14.374,8960800
2008-05-12,14.413,14.714,14.267,14.669,9718000
2008-05-13,14.72,14.744,14.509,14.62,10316600
2008-05-14,14.708,14.826,14.426,14.452,8742800
2008-05-15,14.52,14.619,14.435,14.57,8676700
2008-05-16,14.581,14.662,14.503,14.547,8539600
2008-05-19,14.509,14.768,14.382,14.483,11197700
2008-05-20,14.41,14.607,14.367,14.51,6620500
2008-05-21,14.489,14.58,13.74,13.792,12923200
2008-05-22,13.834,13.898,13.548,13.779,10142400
2008-05-23,13.715,13.868,13.487,13.658,8854100
2008-05-27,13.649,14.109,13.638,14.066,7723200
2008-05-28,14.243,14.331,14.071,14.25,8092600
2008-05-29,14.414,14.692,14.374,14.62,9680300
2008-05-30,14.632,14.794,14.577,14.69,6443900
2008-06-02,14.608,14.642,14.326,14.42,7341000
2008-06-03,14.493,14.557,14.059,14.226,8601900
2008-06-04,14.177,14.495,14.157,14.35,6719600
2008-06-05,14.45,14.747,14.45,14.703,7825500
2008-06-06,14.542,14.563,14.219,14.219,9459500
2008-06-09,14.245,14.294,13.677,13.99,10566000
2008-06-10,13.775,14.014,13.712,13.897,7307400
2008-06-11,13.943,13.977,13.654,13.672,7618100
2008-06-12,13.743,13.993,13.714,13.867,10972200
2008-06-13,14.092,14.437,14.077,14.332,12356400
2008-06-16,14.206,14.522,14.206,14.365,7078500
2008-06-17,14.445,14.496,14.253,14.281,6918800
2008-06-18,14.168,14.269,14.022,14.103,6755600
2008-06-19,13.915,14.138,13.813,14.048,11354800
2008-06-20,13.738,13.968,13.655,13.703,11954200
2008-06-23,13.676,13.872,13.592,13.672,7264500
2008-06-24,13.664,13.822,13.419,13.599,9335800
2008-06-25,13.642,13.988,13.634,13.818,8236100
2008-06-26,13.657,13.665,13.247,13.261,11307600
2008-06-27,13.226,13.291,12.917,13.243,10884100
2008-06-30,13.347,13.492,13.117,13.201,7523000
2008-07-01,13.04,13.46,12.965,13.41,9909800
2008-07-02,13.436,13.551,13.192,13.217,8437500
2008-07-03,13.316,13.522,13.228,13.467,4796100
2008-07-07,13.6,13.767,13.431,13.64,8501800
2008-07-08,13.676,13.923,13.542,13.906,9854900
2008-07-09,13.812,13.935,13.56,13.581,8299600
2008-07-10,13.667,13.78,13.309,13.556,8654700
2008-07-11,13.454,13.529,13.026,13.386,9952800
2008-07-14,13.454,13.543,12.926,13.081,8840700
2008-07-15,12.947,13.228,12.566,12.942,12129800
2008-07-16,12.891,13.454,12.805,13.431,9474900
2008-07-17,13.425,13.468,13.153,13.377,17557200
2008-07-18,12.51,12.513,11.992,12.07,22562200
2008-07-21,12.048,12.14,11.679,11.756,11791100
2008-07-22,11.711,12.043,11.676,11.965,9373600
